twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,columnTiling,rowTiling,Threads,ArnrMaxFrames,ArnrStrength,Performance-
0,1,1,0,0,0,0,0,0,1,1,1,0,0,110160.6
0,1,1,0,0,0,0,0,0,1,1,2,0,0,66734.8
0,1,1,0,0,0,0,0,0,1,1,4,0,0,66755.6
0,1,1,0,0,0,0,0,0,1,1,8,0,0,66794.6
0,1,1,0,0,0,0,0,0,1,1,1,5,0,110085.4
0,1,1,0,0,0,0,0,0,1,1,2,5,0,67144.8
0,1,1,0,0,0,0,0,0,1,1,4,5,0,66650.4
0,1,1,0,0,0,0,0,0,1,1,8,5,0,66766.0
0,1,1,0,0,0,0,0,0,1,1,1,15,0,110145.0
0,1,1,0,0,0,0,0,0,1,1,2,15,0,66798.4
0,1,1,0,0,0,0,0,0,1,1,4,15,0,66737.8
0,1,1,0,0,0,0,0,0,1,1,8,15,0,67122.0
0,1,1,0,0,0,0,0,0,1,1,1,0,3,110061.8
0,1,1,0,0,0,0,0,0,1,1,2,0,3,66859.4
0,1,1,0,0,0,0,0,0,1,1,4,0,3,66816.2
0,1,1,0,0,0,0,0,0,1,1,8,0,3,67014.0
0,1,1,0,0,0,0,0,0,1,1,1,5,3,110094.0
0,1,1,0,0,0,0,0,0,1,1,2,5,3,66921.2
0,1,1,0,0,0,0,0,0,1,1,4,5,3,66760.2
0,1,1,0,0,0,0,0,0,1,1,8,5,3,66644.0
0,1,1,0,0,0,0,0,0,1,1,1,15,3,110272.4
0,1,1,0,0,0,0,0,0,1,1,2,15,3,67042.4
0,1,1,0,0,0,0,0,0,1,1,4,15,3,67009.6
0,1,1,0,0,0,0,0,0,1,1,8,15,3,67074.4
0,1,1,0,0,0,0,0,0,1,1,1,0,6,110320.4
0,1,1,0,0,0,0,0,0,1,1,2,0,6,66817.0
0,1,1,0,0,0,0,0,0,1,1,4,0,6,66838.8
0,1,1,0,0,0,0,0,0,1,1,8,0,6,66757.2
0,1,1,0,0,0,0,0,0,1,1,1,5,6,110305.4
0,1,1,0,0,0,0,0,0,1,1,2,5,6,66988.6
0,1,1,0,0,0,0,0,0,1,1,4,5,6,67054.8
0,1,1,0,0,0,0,0,0,1,1,8,5,6,67007.6
0,1,1,0,0,0,0,0,0,1,1,1,15,6,110309.4
0,1,1,0,0,0,0,0,0,1,1,2,15,6,67002.8
0,1,1,0,0,0,0,0,0,1,1,4,15,6,66811.2
0,1,1,0,0,0,0,0,0,1,1,8,15,6,66932.8
0,1,1,0,0,0,0,0,1,0,0,1,0,0,111729.6
0,1,1,0,0,0,0,0,1,0,0,2,0,0,111734.6
0,1,1,0,0,0,0,0,1,0,0,4,0,0,111797.8
0,1,1,0,0,0,0,0,1,0,0,8,0,0,111800.0
0,1,1,0,0,0,0,0,1,0,0,1,5,0,111774.8
0,1,1,0,0,0,0,0,1,0,0,2,5,0,111803.0
0,1,1,0,0,0,0,0,1,0,0,4,5,0,111682.2
0,1,1,0,0,0,0,0,1,0,0,8,5,0,111867.6
0,1,1,0,0,0,0,0,1,0,0,1,15,0,111444.4
0,1,1,0,0,0,0,0,1,0,0,2,15,0,111616.6
0,1,1,0,0,0,0,0,1,0,0,4,15,0,112183.0
0,1,1,0,0,0,0,0,1,0,0,8,15,0,111357.8
0,1,1,0,0,0,0,0,1,0,0,1,0,3,111819.8
0,1,1,0,0,0,0,0,1,0,0,2,0,3,111769.4
0,1,1,0,0,0,0,0,1,0,0,4,0,3,111661.4
0,1,1,0,0,0,0,0,1,0,0,8,0,3,111758.8
0,1,1,0,0,0,0,0,1,0,0,1,5,3,111652.4
0,1,1,0,0,0,0,0,1,0,0,2,5,3,111747.2
0,1,1,0,0,0,0,0,1,0,0,4,5,3,112231.2
0,1,1,0,0,0,0,0,1,0,0,8,5,3,111856.0
0,1,1,0,0,0,0,0,1,0,0,1,15,3,111663.0
0,1,1,0,0,0,0,0,1,0,0,2,15,3,111551.8
0,1,1,0,0,0,0,0,1,0,0,4,15,3,112192.6
0,1,1,0,0,0,0,0,1,0,0,8,15,3,111994.2
0,1,1,0,0,0,0,0,1,0,0,1,0,6,111764.8
0,1,1,0,0,0,0,0,1,0,0,2,0,6,112104.4
0,1,1,0,0,0,0,0,1,0,0,4,0,6,111784.0
0,1,1,0,0,0,0,0,1,0,0,8,0,6,111675.0
0,1,1,0,0,0,0,0,1,0,0,1,5,6,111419.2
0,1,1,0,0,0,0,0,1,0,0,2,5,6,111984.4
0,1,1,0,0,0,0,0,1,0,0,4,5,6,111749.0
0,1,1,0,0,0,0,0,1,0,0,8,5,6,111555.0
0,1,1,0,0,0,0,0,1,0,0,1,15,6,111905.8
0,1,1,0,0,0,0,0,1,0,0,2,15,6,111535.4
0,1,1,0,0,0,0,0,1,0,0,4,15,6,111713.6
0,1,1,0,0,0,0,0,1,0,0,8,15,6,111742.0
0,1,1,0,0,0,0,0,1,0,1,1,0,0,110919.6
0,1,1,0,0,0,0,0,1,0,1,2,0,0,110612.4
0,1,1,0,0,0,0,0,1,0,1,4,0,0,110574.4
0,1,1,0,0,0,0,0,1,0,1,8,0,0,110570.6
0,1,1,0,0,0,0,0,1,0,1,1,5,0,110861.6
0,1,1,0,0,0,0,0,1,0,1,2,5,0,110771.4
0,1,1,0,0,0,0,0,1,0,1,4,5,0,111045.8
0,1,1,0,0,0,0,0,1,0,1,8,5,0,110324.2
0,1,1,0,0,0,0,0,1,0,1,1,15,0,110549.8
0,1,1,0,0,0,0,0,1,0,1,2,15,0,110542.6
0,1,1,0,0,0,0,0,1,0,1,4,15,0,110631.4
0,1,1,0,0,0,0,0,1,0,1,8,15,0,110286.8
0,1,1,0,0,0,0,0,1,0,1,1,0,3,110462.0
0,1,1,0,0,0,0,0,1,0,1,2,0,3,110825.0
0,1,1,0,0,0,0,0,1,0,1,4,0,3,110646.4
0,1,1,0,0,0,0,0,1,0,1,8,0,3,110936.6
0,1,1,0,0,0,0,0,1,0,1,1,5,3,110188.8
0,1,1,0,0,0,0,0,1,0,1,2,5,3,110593.2
0,1,1,0,0,0,0,0,1,0,1,4,5,3,110948.8
0,1,1,0,0,0,0,0,1,0,1,8,5,3,110664.8
0,1,1,0,0,0,0,0,1,0,1,1,15,3,110547.0
0,1,1,0,0,0,0,0,1,0,1,2,15,3,110602.4
0,1,1,0,0,0,0,0,1,0,1,4,15,3,110317.4
0,1,1,0,0,0,0,0,1,0,1,8,15,3,110587.0
0,1,1,0,0,0,0,0,1,0,1,1,0,6,110787.8
0,1,1,0,0,0,0,0,1,0,1,2,0,6,110399.0
0,1,1,0,0,0,0,0,1,0,1,4,0,6,110569.4
0,1,1,0,0,0,0,0,1,0,1,8,0,6,110428.2
0,1,1,0,0,0,0,0,1,0,1,1,5,6,110548.4
0,1,1,0,0,0,0,0,1,0,1,2,5,6,110832.6
0,1,1,0,0,0,0,0,1,0,1,4,5,6,110453.6
0,1,1,0,0,0,0,0,1,0,1,8,5,6,110662.8
0,1,1,0,0,0,0,0,1,0,1,1,15,6,110938.0
0,1,1,0,0,0,0,0,1,0,1,2,15,6,110511.2
0,1,1,0,0,0,0,0,1,0,1,4,15,6,110605.6
0,1,1,0,0,0,0,0,1,0,1,8,15,6,110934.6
0,1,1,0,0,0,0,0,1,1,0,1,0,0,110702.8
0,1,1,0,0,0,0,0,1,1,0,2,0,0,67229.2
0,1,1,0,0,0,0,0,1,1,0,4,0,0,66725.0
0,1,1,0,0,0,0,0,1,1,0,8,0,0,66828.8
0,1,1,0,0,0,0,0,1,1,0,1,5,0,110680.4
0,1,1,0,0,0,0,0,1,1,0,2,5,0,66875.8
0,1,1,0,0,0,0,0,1,1,0,4,5,0,66656.8
0,1,1,0,0,0,0,0,1,1,0,8,5,0,67337.8
0,1,1,0,0,0,0,0,1,1,0,1,15,0,110381.4
0,1,1,0,0,0,0,0,1,1,0,2,15,0,66981.2
0,1,1,0,0,0,0,0,1,1,0,4,15,0,66837.2
0,1,1,0,0,0,0,0,1,1,0,8,15,0,67110.6
0,1,1,0,0,0,0,0,1,1,0,1,0,3,110927.0
0,1,1,0,0,0,0,0,1,1,0,2,0,3,66821.6
0,1,1,0,0,0,0,0,1,1,0,4,0,3,66769.8
0,1,1,0,0,0,0,0,1,1,0,8,0,3,67075.4
0,1,1,0,0,0,0,0,1,1,0,1,5,3,110528.4
0,1,1,0,0,0,0,0,1,1,0,2,5,3,67056.8
0,1,1,0,0,0,0,0,1,1,0,4,5,3,66702.2
0,1,1,0,0,0,0,0,1,1,0,8,5,3,66548.8
0,1,1,0,0,0,0,0,1,1,0,1,15,3,110932.2
0,1,1,0,0,0,0,0,1,1,0,2,15,3,66956.8
0,1,1,0,0,0,0,0,1,1,0,4,15,3,67202.0
0,1,1,0,0,0,0,0,1,1,0,8,15,3,66835.2
0,1,1,0,0,0,0,0,1,1,0,1,0,6,110701.4
0,1,1,0,0,0,0,0,1,1,0,2,0,6,67053.8
0,1,1,0,0,0,0,0,1,1,0,4,0,6,67166.0
0,1,1,0,0,0,0,0,1,1,0,8,0,6,66785.8
0,1,1,0,0,0,0,0,1,1,0,1,5,6,110660.0
0,1,1,0,0,0,0,0,1,1,0,2,5,6,66973.6
0,1,1,0,0,0,0,0,1,1,0,4,5,6,67068.6
0,1,1,0,0,0,0,0,1,1,0,8,5,6,66668.4
0,1,1,0,0,0,0,0,1,1,0,1,15,6,110881.8
0,1,1,0,0,0,0,0,1,1,0,2,15,6,67026.8
0,1,1,0,0,0,0,0,1,1,0,4,15,6,66544.0
0,1,1,0,0,0,0,0,1,1,0,8,15,6,66823.2
0,1,1,0,0,0,0,0,1,1,1,1,0,0,110070.4
0,1,1,0,0,0,0,0,1,1,1,2,0,0,66875.8
0,1,1,0,0,0,0,0,1,1,1,4,0,0,66897.6
0,1,1,0,0,0,0,0,1,1,1,8,0,0,66846.4
0,1,1,0,0,0,0,0,1,1,1,1,5,0,110067.6
0,1,1,0,0,0,0,0,1,1,1,2,5,0,67081.6
0,1,1,0,0,0,0,0,1,1,1,4,5,0,66704.4
0,1,1,0,0,0,0,0,1,1,1,8,5,0,66840.2
0,1,1,0,0,0,0,0,1,1,1,1,15,0,110230.6
0,1,1,0,0,0,0,0,1,1,1,2,15,0,67003.6
0,1,1,0,0,0,0,0,1,1,1,4,15,0,66869.0
0,1,1,0,0,0,0,0,1,1,1,8,15,0,66910.2
0,1,1,0,0,0,0,0,1,1,1,1,0,3,109998.4
0,1,1,0,0,0,0,0,1,1,1,2,0,3,66919.4
0,1,1,0,0,0,0,0,1,1,1,4,0,3,66766.8
0,1,1,0,0,0,0,0,1,1,1,8,0,3,66617.4
0,1,1,0,0,0,0,0,1,1,1,1,5,3,110191.4
0,1,1,0,0,0,0,0,1,1,1,2,5,3,66767.2
0,1,1,0,0,0,0,0,1,1,1,4,5,3,66610.2
0,1,1,0,0,0,0,0,1,1,1,8,5,3,66669.2
0,1,1,0,0,0,0,0,1,1,1,1,15,3,110531.6
0,1,1,0,0,0,0,0,1,1,1,2,15,3,66802.0
0,1,1,0,0,0,0,0,1,1,1,4,15,3,66981.2
0,1,1,0,0,0,0,0,1,1,1,8,15,3,66878.6
0,1,1,0,0,0,0,0,1,1,1,1,0,6,110108.8
0,1,1,0,0,0,0,0,1,1,1,2,0,6,66740.8
0,1,1,0,0,0,0,0,1,1,1,4,0,6,66911.2
0,1,1,0,0,0,0,0,1,1,1,8,0,6,66852.4
0,1,1,0,0,0,0,0,1,1,1,1,5,6,110083.6
0,1,1,0,0,0,0,0,1,1,1,2,5,6,66810.8
0,1,1,0,0,0,0,0,1,1,1,4,5,6,66865.4
0,1,1,0,0,0,0,0,1,1,1,8,5,6,66902.6
0,1,1,0,0,0,0,0,1,1,1,1,15,6,110103.6
0,1,1,0,0,0,0,0,1,1,1,2,15,6,66809.6
0,1,1,0,0,0,0,0,1,1,1,4,15,6,66905.6
0,1,1,0,0,0,0,0,1,1,1,8,15,6,66723.6
0,1,1,0,0,1,0,0,0,0,0,1,0,0,123312.8
0,1,1,0,0,1,0,0,0,0,0,2,0,0,122980.0
0,1,1,0,0,1,0,0,0,0,0,4,0,0,123390.4
0,1,1,0,0,1,0,0,0,0,0,8,0,0,123247.2
0,1,1,0,0,1,0,0,0,0,0,1,5,0,123061.8
0,1,1,0,0,1,0,0,0,0,0,2,5,0,123328.8
0,1,1,0,0,1,0,0,0,0,0,4,5,0,122840.8
0,1,1,0,0,1,0,0,0,0,0,8,5,0,123180.0
0,1,1,0,0,1,0,0,0,0,0,1,15,0,123345.4
0,1,1,0,0,1,0,0,0,0,0,2,15,0,123163.4
0,1,1,0,0,1,0,0,0,0,0,4,15,0,122751.0
0,1,1,0,0,1,0,0,0,0,0,8,15,0,123211.0
0,1,1,0,0,1,0,0,0,0,0,1,0,3,123384.0
0,1,1,0,0,1,0,0,0,0,0,2,0,3,123250.0
0,1,1,0,0,1,0,0,0,0,0,4,0,3,122965.4
0,1,1,0,0,1,0,0,0,0,0,8,0,3,123153.2
0,1,1,0,0,1,0,0,0,0,0,1,5,3,123210.8
0,1,1,0,0,1,0,0,0,0,0,2,5,3,123143.6
0,1,1,0,0,1,0,0,0,0,0,4,5,3,123188.0
0,1,1,0,0,1,0,0,0,0,0,8,5,3,123165.4
0,1,1,0,0,1,0,0,0,0,0,1,15,3,123059.6
0,1,1,0,0,1,0,0,0,0,0,2,15,3,123066.6
0,1,1,0,0,1,0,0,0,0,0,4,15,3,123107.0
0,1,1,0,0,1,0,0,0,0,0,8,15,3,123306.0
0,1,1,0,0,1,0,0,0,0,0,1,0,6,123111.6
0,1,1,0,0,1,0,0,0,0,0,2,0,6,122872.8
0,1,1,0,0,1,0,0,0,0,0,4,0,6,123227.0
0,1,1,0,0,1,0,0,0,0,0,8,0,6,123115.8
0,1,1,0,0,1,0,0,0,0,0,1,5,6,123050.0
0,1,1,0,0,1,0,0,0,0,0,2,5,6,123122.8
0,1,1,0,0,1,0,0,0,0,0,4,5,6,123309.0
0,1,1,0,0,1,0,0,0,0,0,8,5,6,123164.4
0,1,1,0,0,1,0,0,0,0,0,1,15,6,123209.8
0,1,1,0,0,1,0,0,0,0,0,2,15,6,123029.0
0,1,1,0,0,1,0,0,0,0,0,4,15,6,123329.8
0,1,1,0,0,1,0,0,0,0,0,8,15,6,123253.6
0,1,1,0,0,1,0,0,0,0,1,1,0,0,122610.6
0,1,1,0,0,1,0,0,0,0,1,2,0,0,123131.0
0,1,1,0,0,1,0,0,0,0,1,4,0,0,122567.2
0,1,1,0,0,1,0,0,0,0,1,8,0,0,122812.2
0,1,1,0,0,1,0,0,0,0,1,1,5,0,122697.0
0,1,1,0,0,1,0,0,0,0,1,2,5,0,122635.8
0,1,1,0,0,1,0,0,0,0,1,4,5,0,122866.6
0,1,1,0,0,1,0,0,0,0,1,8,5,0,122747.2
0,1,1,0,0,1,0,0,0,0,1,1,15,0,122683.4
0,1,1,0,0,1,0,0,0,0,1,2,15,0,122679.8
0,1,1,0,0,1,0,0,0,0,1,4,15,0,122597.0
0,1,1,0,0,1,0,0,0,0,1,8,15,0,122413.8
0,1,1,0,0,1,0,0,0,0,1,1,0,3,122841.2
0,1,1,0,0,1,0,0,0,0,1,2,0,3,122510.8
0,1,1,0,0,1,0,0,0,0,1,4,0,3,122263.4
0,1,1,0,0,1,0,0,0,0,1,8,0,3,122596.2
0,1,1,0,0,1,0,0,0,0,1,1,5,3,122968.0
0,1,1,0,0,1,0,0,0,0,1,2,5,3,122676.8
0,1,1,0,0,1,0,0,0,0,1,4,5,3,122799.4
0,1,1,0,0,1,0,0,0,0,1,8,5,3,122527.8
0,1,1,0,0,1,0,0,0,0,1,1,15,3,122853.0
0,1,1,0,0,1,0,0,0,0,1,2,15,3,122887.8
0,1,1,0,0,1,0,0,0,0,1,4,15,3,122510.6
0,1,1,0,0,1,0,0,0,0,1,8,15,3,122573.8
0,1,1,0,0,1,0,0,0,0,1,1,0,6,122748.0
0,1,1,0,0,1,0,0,0,0,1,2,0,6,122818.4
0,1,1,0,0,1,0,0,0,0,1,4,0,6,123362.0
0,1,1,0,0,1,0,0,0,0,1,8,0,6,122457.6
0,1,1,0,0,1,0,0,0,0,1,1,5,6,122757.0
0,1,1,0,0,1,0,0,0,0,1,2,5,6,122588.2
0,1,1,0,0,1,0,0,0,0,1,4,5,6,122927.6
0,1,1,0,0,1,0,0,0,0,1,8,5,6,122643.0
0,1,1,0,0,1,0,0,0,0,1,1,15,6,122482.0
0,1,1,0,0,1,0,0,0,0,1,2,15,6,123554.4
0,1,1,0,0,1,0,0,0,0,1,4,15,6,123142.0
0,1,1,0,0,1,0,0,0,0,1,8,15,6,122807.0
0,1,1,0,0,1,0,0,0,1,0,1,0,0,122634.2
0,1,1,0,0,1,0,0,0,1,0,2,0,0,73924.0
0,1,1,0,0,1,0,0,0,1,0,4,0,0,73659.6
0,1,1,0,0,1,0,0,0,1,0,8,0,0,73876.0
0,1,1,0,0,1,0,0,0,1,0,1,5,0,122505.8
0,1,1,0,0,1,0,0,0,1,0,2,5,0,74129.8
0,1,1,0,0,1,0,0,0,1,0,4,5,0,74004.0
0,1,1,0,0,1,0,0,0,1,0,8,5,0,74031.8
0,1,1,0,0,1,0,0,0,1,0,1,15,0,122761.2
0,1,1,0,0,1,0,0,0,1,0,2,15,0,74238.2
0,1,1,0,0,1,0,0,0,1,0,4,15,0,74140.0
0,1,1,0,0,1,0,0,0,1,0,8,15,0,74052.2
0,1,1,0,0,1,0,0,0,1,0,1,0,3,123084.6
0,1,1,0,0,1,0,0,0,1,0,2,0,3,74413.4
0,1,1,0,0,1,0,0,0,1,0,4,0,3,74103.8
0,1,1,0,0,1,0,0,0,1,0,8,0,3,74025.6
0,1,1,0,0,1,0,0,0,1,0,1,5,3,123083.6
0,1,1,0,0,1,0,0,0,1,0,2,5,3,74247.2
0,1,1,0,0,1,0,0,0,1,0,4,5,3,74016.0
0,1,1,0,0,1,0,0,0,1,0,8,5,3,74169.0
0,1,1,0,0,1,0,0,0,1,0,1,15,3,122836.6
0,1,1,0,0,1,0,0,0,1,0,2,15,3,73757.4
0,1,1,0,0,1,0,0,0,1,0,4,15,3,74032.0
0,1,1,0,0,1,0,0,0,1,0,8,15,3,73949.0
0,1,1,0,0,1,0,0,0,1,0,1,0,6,122973.4
0,1,1,0,0,1,0,0,0,1,0,2,0,6,73948.0
0,1,1,0,0,1,0,0,0,1,0,4,0,6,74006.2
0,1,1,0,0,1,0,0,0,1,0,8,0,6,73714.0
0,1,1,0,0,1,0,0,0,1,0,1,5,6,123238.6
0,1,1,0,0,1,0,0,0,1,0,2,5,6,74045.4
0,1,1,0,0,1,0,0,0,1,0,4,5,6,73679.8
0,1,1,0,0,1,0,0,0,1,0,8,5,6,73870.4
0,1,1,0,0,1,0,0,0,1,0,1,15,6,122693.6
0,1,1,0,0,1,0,0,0,1,0,2,15,6,73959.8
0,1,1,0,0,1,0,0,0,1,0,4,15,6,73880.8
0,1,1,0,0,1,0,0,0,1,0,8,15,6,74036.6
0,1,1,0,0,1,0,0,0,1,1,1,0,0,122235.6
0,1,1,0,0,1,0,0,0,1,1,2,0,0,74101.6
0,1,1,0,0,1,0,0,0,1,1,4,0,0,73735.0
0,1,1,0,0,1,0,0,0,1,1,8,0,0,74087.8
0,1,1,0,0,1,0,0,0,1,1,1,5,0,122441.0
0,1,1,0,0,1,0,0,0,1,1,2,5,0,74047.8
0,1,1,0,0,1,0,0,0,1,1,4,5,0,73778.4
0,1,1,0,0,1,0,0,0,1,1,8,5,0,73755.6
0,1,1,0,0,1,0,0,0,1,1,1,15,0,122628.6
0,1,1,0,0,1,0,0,0,1,1,2,15,0,73769.4
0,1,1,0,0,1,0,0,0,1,1,4,15,0,74205.4
0,1,1,0,0,1,0,0,0,1,1,8,15,0,73921.6
0,1,1,0,0,1,0,0,0,1,1,1,0,3,122976.8
0,1,1,0,0,1,0,0,0,1,1,2,0,3,73867.0
0,1,1,0,0,1,0,0,0,1,1,4,0,3,73984.2
0,1,1,0,0,1,0,0,0,1,1,8,0,3,74180.8
0,1,1,0,0,1,0,0,0,1,1,1,5,3,122743.0
0,1,1,0,0,1,0,0,0,1,1,2,5,3,73937.6
0,1,1,0,0,1,0,0,0,1,1,4,5,3,74033.4
0,1,1,0,0,1,0,0,0,1,1,8,5,3,73835.6
0,1,1,0,0,1,0,0,0,1,1,1,15,3,122589.0
0,1,1,0,0,1,0,0,0,1,1,2,15,3,74045.4
0,1,1,0,0,1,0,0,0,1,1,4,15,3,73999.2
0,1,1,0,0,1,0,0,0,1,1,8,15,3,73946.6
0,1,1,0,0,1,0,0,0,1,1,1,0,6,122370.0
0,1,1,0,0,1,0,0,0,1,1,2,0,6,73752.6
0,1,1,0,0,1,0,0,0,1,1,4,0,6,73711.2
0,1,1,0,0,1,0,0,0,1,1,8,0,6,73758.4
0,1,1,0,0,1,0,0,0,1,1,1,5,6,122290.6
0,1,1,0,0,1,0,0,0,1,1,2,5,6,73980.8
0,1,1,0,0,1,0,0,0,1,1,4,5,6,74102.8
0,1,1,0,0,1,0,0,0,1,1,8,5,6,73784.0
0,1,1,0,0,1,0,0,0,1,1,1,15,6,122159.4
0,1,1,0,0,1,0,0,0,1,1,2,15,6,73920.4
0,1,1,0,0,1,0,0,0,1,1,4,15,6,74056.2
0,1,1,0,0,1,0,0,0,1,1,8,15,6,73624.8
0,1,1,0,0,1,0,0,1,0,0,1,0,0,122874.8
0,1,1,0,0,1,0,0,1,0,0,2,0,0,122861.6
0,1,1,0,0,1,0,0,1,0,0,4,0,0,123382.0
0,1,1,0,0,1,0,0,1,0,0,8,0,0,123428.6
0,1,1,0,0,1,0,0,1,0,0,1,5,0,123219.4
0,1,1,0,0,1,0,0,1,0,0,2,5,0,123160.2
0,1,1,0,0,1,0,0,1,0,0,4,5,0,123045.2
0,1,1,0,0,1,0,0,1,0,0,8,5,0,123448.8
0,1,1,0,0,1,0,0,1,0,0,1,15,0,123456.8
0,1,1,0,0,1,0,0,1,0,0,2,15,0,123056.4
0,1,1,0,0,1,0,0,1,0,0,4,15,0,122991.8
0,1,1,0,0,1,0,0,1,0,0,8,15,0,123050.2
0,1,1,0,0,1,0,0,1,0,0,1,0,3,122965.8
0,1,1,0,0,1,0,0,1,0,0,2,0,3,123148.6
0,1,1,0,0,1,0,0,1,0,0,4,0,3,123162.8
0,1,1,0,0,1,0,0,1,0,0,8,0,3,123134.0
0,1,1,0,0,1,0,0,1,0,0,1,5,3,123161.4
0,1,1,0,0,1,0,0,1,0,0,2,5,3,123385.4
0,1,1,0,0,1,0,0,1,0,0,4,5,3,123378.6
0,1,1,0,0,1,0,0,1,0,0,8,5,3,123029.6
0,1,1,0,0,1,0,0,1,0,0,1,15,3,122763.2
0,1,1,0,0,1,0,0,1,0,0,2,15,3,123282.0
0,1,1,0,0,1,0,0,1,0,0,4,15,3,123408.8
0,1,1,0,0,1,0,0,1,0,0,8,15,3,123323.2
0,1,1,0,0,1,0,0,1,0,0,1,0,6,123135.6
0,1,1,0,0,1,0,0,1,0,0,2,0,6,122933.4
0,1,1,0,0,1,0,0,1,0,0,4,0,6,123366.6
0,1,1,0,0,1,0,0,1,0,0,8,0,6,123145.2
0,1,1,0,0,1,0,0,1,0,0,1,5,6,123612.4
0,1,1,0,0,1,0,0,1,0,0,2,5,6,123303.2
0,1,1,0,0,1,0,0,1,0,0,4,5,6,123475.4
0,1,1,0,0,1,0,0,1,0,0,8,5,6,123194.8
0,1,1,0,0,1,0,0,1,0,0,1,15,6,123198.6
0,1,1,0,0,1,0,0,1,0,0,2,15,6,123283.8
0,1,1,0,0,1,0,0,1,0,0,4,15,6,123183.0
0,1,1,0,0,1,0,0,1,0,0,8,15,6,123379.2
0,1,1,0,0,1,0,0,1,0,1,1,0,0,122388.8
0,1,1,0,0,1,0,0,1,0,1,2,0,0,123084.2
0,1,1,0,0,1,0,0,1,0,1,4,0,0,122511.0
0,1,1,0,0,1,0,0,1,0,1,8,0,0,122741.4
0,1,1,0,0,1,0,0,1,0,1,1,5,0,122481.4
0,1,1,0,0,1,0,0,1,0,1,2,5,0,122700.0
0,1,1,0,0,1,0,0,1,0,1,4,5,0,122953.6
0,1,1,0,0,1,0,0,1,0,1,8,5,0,123001.0
0,1,1,0,0,1,0,0,1,0,1,1,15,0,122954.0
0,1,1,0,0,1,0,0,1,0,1,2,15,0,122437.4
0,1,1,0,0,1,0,0,1,0,1,4,15,0,122804.6
0,1,1,0,0,1,0,0,1,0,1,8,15,0,122755.0
0,1,1,0,0,1,0,0,1,0,1,1,0,3,123017.8
0,1,1,0,0,1,0,0,1,0,1,2,0,3,122579.2
0,1,1,0,0,1,0,0,1,0,1,4,0,3,123138.8
0,1,1,0,0,1,0,0,1,0,1,8,0,3,122899.4
0,1,1,0,0,1,0,0,1,0,1,1,5,3,122671.8
0,1,1,0,0,1,0,0,1,0,1,2,5,3,122607.2
0,1,1,0,0,1,0,0,1,0,1,4,5,3,123239.6
0,1,1,0,0,1,0,0,1,0,1,8,5,3,122883.2
0,1,1,0,0,1,0,0,1,0,1,1,15,3,122635.0
0,1,1,0,0,1,0,0,1,0,1,2,15,3,122641.0
0,1,1,0,0,1,0,0,1,0,1,4,15,3,123020.8
0,1,1,0,0,1,0,0,1,0,1,8,15,3,122766.6
0,1,1,0,0,1,0,0,1,0,1,1,0,6,122334.0
0,1,1,0,0,1,0,0,1,0,1,2,0,6,122837.0
0,1,1,0,0,1,0,0,1,0,1,4,0,6,123126.6
0,1,1,0,0,1,0,0,1,0,1,8,0,6,122543.6
0,1,1,0,0,1,0,0,1,0,1,1,5,6,122351.4
0,1,1,0,0,1,0,0,1,0,1,2,5,6,122708.4
0,1,1,0,0,1,0,0,1,0,1,4,5,6,123176.2
0,1,1,0,0,1,0,0,1,0,1,8,5,6,122589.2
0,1,1,0,0,1,0,0,1,0,1,1,15,6,122534.6
0,1,1,0,0,1,0,0,1,0,1,2,15,6,122880.0
0,1,1,0,0,1,0,0,1,0,1,4,15,6,122856.6
0,1,1,0,0,1,0,0,1,0,1,8,15,6,122784.4
0,1,1,0,0,1,0,0,1,1,0,1,0,0,122723.4
0,1,1,0,0,1,0,0,1,1,0,2,0,0,73933.0
0,1,1,0,0,1,0,0,1,1,0,4,0,0,74028.0
0,1,1,0,0,1,0,0,1,1,0,8,0,0,73924.8
0,1,1,0,0,1,0,0,1,1,0,1,5,0,122995.0
0,1,1,0,0,1,0,0,1,1,0,2,5,0,73796.0
0,1,1,0,0,1,0,0,1,1,0,4,5,0,73932.2
0,1,1,0,0,1,0,0,1,1,0,8,5,0,73910.6
0,1,1,0,0,1,0,0,1,1,0,1,15,0,122687.0
0,1,1,0,0,1,0,0,1,1,0,2,15,0,74051.6
0,1,1,0,0,1,0,0,1,1,0,4,15,0,73748.8
0,1,1,0,0,1,0,0,1,1,0,8,15,0,73990.0
0,1,1,0,0,1,0,0,1,1,0,1,0,3,122956.8
0,1,1,0,0,1,0,0,1,1,0,2,0,3,73967.4
0,1,1,0,0,1,0,0,1,1,0,4,0,3,73906.6
0,1,1,0,0,1,0,0,1,1,0,8,0,3,74003.2
0,1,1,0,0,1,0,0,1,1,0,1,5,3,122856.8
0,1,1,0,0,1,0,0,1,1,0,2,5,3,74093.8
0,1,1,0,0,1,0,0,1,1,0,4,5,3,73937.6
0,1,1,0,0,1,0,0,1,1,0,8,5,3,73964.6
0,1,1,0,0,1,0,0,1,1,0,1,15,3,122872.4
0,1,1,0,0,1,0,0,1,1,0,2,15,3,73853.2
0,1,1,0,0,1,0,0,1,1,0,4,15,3,73648.0
0,1,1,0,0,1,0,0,1,1,0,8,15,3,73818.8
0,1,1,0,0,1,0,0,1,1,0,1,0,6,122812.4
