journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,ssl,networkCompression,networkCompressionSnappy,networkCompressionZlib,wireObjectCheck,dataCompression,dataCompressionSnappy,dataCompressionZlib,indexPrefixCompression,journalCommitInterval,CacheSize,Cpu-
1,0,0,0,0,1,1,0,1,1,1,1,0,1,10,1.024,41.702539
1,0,0,0,0,1,1,0,1,1,1,1,0,1,50,1.024,37.075472
1,0,0,0,0,1,1,0,1,1,1,1,0,1,100,1.024,36.462047
1,0,0,0,0,1,1,0,1,1,1,1,0,1,200,1.024,34.822513
1,0,0,0,0,1,1,0,1,1,1,1,0,1,500,1.024,36.512563
1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,2.048,45.968167
1,0,0,0,0,1,1,0,1,1,1,1,0,1,10,2.048,41.548158
1,0,0,0,0,1,1,0,1,1,1,1,0,1,50,2.048,36.79076
1,0,0,0,0,1,1,0,1,1,1,1,0,1,100,2.048,34.927905
1,0,0,0,0,1,1,0,1,1,1,1,0,1,200,2.048,36.809219
1,0,0,0,0,1,1,0,1,1,1,1,0,1,500,2.048,36.262801
1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,4.096,45.904346
1,0,0,0,0,1,1,0,1,1,1,1,0,1,10,4.096,40.928515
1,0,0,0,0,1,1,0,1,1,1,1,0,1,50,4.096,36.748021
1,0,0,0,0,1,1,0,1,1,1,1,0,1,100,4.096,36.354541
1,0,0,0,0,1,1,0,1,1,1,1,0,1,200,4.096,36.428012
1,0,0,0,0,1,1,0,1,1,1,1,0,1,500,4.096,35.942935
1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0.256,42.905533
1,0,1,1,0,0,1,0,1,0,1,1,0,0,10,0.256,37.766536
1,0,1,1,0,0,1,0,1,0,1,1,0,0,50,0.256,34.995775
1,0,1,1,0,0,1,0,1,0,1,1,0,0,100,0.256,34.123819
1,0,1,1,0,0,1,0,1,0,1,1,0,0,200,0.256,34.216602
1,0,1,1,0,0,1,0,1,0,1,1,0,0,500,0.256,32.62284
1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0.512,42.841371
1,0,1,1,0,0,1,0,1,0,1,1,0,0,10,0.512,39.337359
1,0,1,1,0,0,1,0,1,0,1,1,0,0,50,0.512,34.597323
1,0,1,1,0,0,1,0,1,0,1,1,0,0,100,0.512,34.070822
1,0,1,1,0,0,1,0,1,0,1,1,0,0,200,0.512,34.089812
1,0,1,1,0,0,1,0,1,0,1,1,0,0,500,0.512,34.46096
1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1.024,42.99924
1,0,1,1,0,0,1,0,1,0,1,1,0,0,10,1.024,38.744149
1,0,1,1,0,0,1,0,1,0,1,1,0,0,50,1.024,34.482851
1,0,1,1,0,0,1,0,1,0,1,1,0,0,100,1.024,34.491779
1,0,1,1,0,0,1,0,1,0,1,1,0,0,200,1.024,34.392132
1,0,1,1,0,0,1,0,1,0,1,1,0,0,500,1.024,33.849942
1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2.048,41.906952
1,0,1,1,0,0,1,0,1,0,1,1,0,0,10,2.048,39.123932
1,0,1,1,0,0,1,0,1,0,1,1,0,0,50,2.048,34.968226
1,0,1,1,0,0,1,0,1,0,1,1,0,0,100,2.048,34.547934
1,0,1,1,0,0,1,0,1,0,1,1,0,0,200,2.048,34.190684
1,0,1,1,0,0,1,0,1,0,1,1,0,0,500,2.048,34.243464
1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,4.096,42.658571
1,0,1,1,0,0,1,0,1,0,1,1,0,0,10,4.096,38.925179
1,0,1,1,0,0,1,0,1,0,1,1,0,0,50,4.096,34.483661
1,0,1,1,0,0,1,0,1,0,1,1,0,0,100,4.096,34.113536
1,0,1,1,0,0,1,0,1,0,1,1,0,0,200,4.096,33.371633
1,0,1,1,0,0,1,0,1,0,1,1,0,0,500,4.096,34.152101
1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0.256,41.806377
1,0,1,1,0,0,1,0,1,0,1,1,0,1,10,0.256,38.312524
1,0,1,1,0,0,1,0,1,0,1,1,0,1,50,0.256,33.12626
1,0,1,1,0,0,1,0,1,0,1,1,0,1,100,0.256,33.954226
1,0,1,1,0,0,1,0,1,0,1,1,0,1,200,0.256,33.87428
1,0,1,1,0,0,1,0,1,0,1,1,0,1,500,0.256,33.691769
1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0.512,42.958183
1,0,1,1,0,0,1,0,1,0,1,1,0,1,10,0.512,38.407928
1,0,1,1,0,0,1,0,1,0,1,1,0,1,50,0.512,34.728491
1,0,1,1,0,0,1,0,1,0,1,1,0,1,100,0.512,34.116991
1,0,1,1,0,0,1,0,1,0,1,1,0,1,200,0.512,34.080669
1,0,1,1,0,0,1,0,1,0,1,1,0,1,500,0.512,33.057792
1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1.024,42.998575
1,0,1,1,0,0,1,0,1,0,1,1,0,1,10,1.024,38.827908
1,0,1,1,0,0,1,0,1,0,1,1,0,1,50,1.024,34.444639
1,0,1,1,0,0,1,0,1,0,1,1,0,1,100,1.024,33.784623
1,0,1,1,0,0,1,0,1,0,1,1,0,1,200,1.024,33.739997
1,0,1,1,0,0,1,0,1,0,1,1,0,1,500,1.024,33.751459
1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,2.048,42.644007
1,0,1,1,0,0,1,0,1,0,1,1,0,1,10,2.048,38.744937
1,0,1,1,0,0,1,0,1,0,1,1,0,1,50,2.048,34.743541
1,0,1,1,0,0,1,0,1,0,1,1,0,1,100,2.048,33.691518
1,0,1,1,0,0,1,0,1,0,1,1,0,1,200,2.048,33.819174
1,0,1,1,0,0,1,0,1,0,1,1,0,1,500,2.048,32.610559
1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,4.096,42.556016
1,0,1,1,0,0,1,0,1,0,1,1,0,1,10,4.096,38.191271
1,0,1,1,0,0,1,0,1,0,1,1,0,1,50,4.096,34.611131
1,0,1,1,0,0,1,0,1,0,1,1,0,1,100,4.096,34.006953
1,0,1,1,0,0,1,0,1,0,1,1,0,1,200,4.096,33.53744
1,0,1,1,0,0,1,0,1,0,1,1,0,1,500,4.096,33.248405
1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0.256,43.489066
1,0,1,1,0,0,1,0,1,1,1,1,0,0,10,0.256,38.94625
1,0,1,1,0,0,1,0,1,1,1,1,0,0,50,0.256,35.204055
1,0,1,1,0,0,1,0,1,1,1,1,0,0,100,0.256,34.671518
1,0,1,1,0,0,1,0,1,1,1,1,0,0,200,0.256,34.690256
1,0,1,1,0,0,1,0,1,1,1,1,0,0,500,0.256,32.877011
1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0.512,43.68719
1,0,1,1,0,0,1,0,1,1,1,1,0,0,10,0.512,39.284436
1,0,1,1,0,0,1,0,1,1,1,1,0,0,50,0.512,35.115194
1,0,1,1,0,0,1,0,1,1,1,1,0,0,100,0.512,34.25191
1,0,1,1,0,0,1,0,1,1,1,1,0,0,200,0.512,34.547492
1,0,1,1,0,0,1,0,1,1,1,1,0,0,500,0.512,34.098867
1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1.024,43.143069
1,0,1,1,0,0,1,0,1,1,1,1,0,0,10,1.024,39.507901
1,0,1,1,0,0,1,0,1,1,1,1,0,0,50,1.024,34.159398
1,0,1,1,0,0,1,0,1,1,1,1,0,0,100,1.024,33.535441
1,0,1,1,0,0,1,0,1,1,1,1,0,0,200,1.024,34.485435
1,0,1,1,0,0,1,0,1,1,1,1,0,0,500,1.024,34.269737
1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,2.048,43.155451
1,0,1,1,0,0,1,0,1,1,1,1,0,0,10,2.048,39.025361
1,0,1,1,0,0,1,0,1,1,1,1,0,0,50,2.048,34.946162
1,0,1,1,0,0,1,0,1,1,1,1,0,0,100,2.048,33.586615
1,0,1,1,0,0,1,0,1,1,1,1,0,0,200,2.048,32.966523
1,0,1,1,0,0,1,0,1,1,1,1,0,0,500,2.048,34.61773
1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,4.096,43.388731
1,0,1,1,0,0,1,0,1,1,1,1,0,0,10,4.096,39.26526
1,0,1,1,0,0,1,0,1,1,1,1,0,0,50,4.096,34.560245
1,0,1,1,0,0,1,0,1,1,1,1,0,0,100,4.096,33.642041
1,0,1,1,0,0,1,0,1,1,1,1,0,0,200,4.096,34.446302
1,0,1,1,0,0,1,0,1,1,1,1,0,0,500,4.096,32.667046
1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0.256,42.810686
1,0,1,1,0,0,1,0,1,1,1,1,0,1,10,0.256,38.679554
1,0,1,1,0,0,1,0,1,1,1,1,0,1,50,0.256,34.329296
1,0,1,1,0,0,1,0,1,1,1,1,0,1,100,0.256,34.130416
1,0,1,1,0,0,1,0,1,1,1,1,0,1,200,0.256,33.903954
1,0,1,1,0,0,1,0,1,1,1,1,0,1,500,0.256,33.762235
1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0.512,42.728874
1,0,1,1,0,0,1,0,1,1,1,1,0,1,10,0.512,38.920044
1,0,1,1,0,0,1,0,1,1,1,1,0,1,50,0.512,34.012695
1,0,1,1,0,0,1,0,1,1,1,1,0,1,100,0.512,34.203966
1,0,1,1,0,0,1,0,1,1,1,1,0,1,200,0.512,33.722795
1,0,1,1,0,0,1,0,1,1,1,1,0,1,500,0.512,33.638724
1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1.024,42.56848
1,0,1,1,0,0,1,0,1,1,1,1,0,1,10,1.024,38.981828
1,0,1,1,0,0,1,0,1,1,1,1,0,1,50,1.024,34.55031
1,0,1,1,0,0,1,0,1,1,1,1,0,1,100,1.024,34.12062
1,0,1,1,0,0,1,0,1,1,1,1,0,1,200,1.024,34.018306
1,0,1,1,0,0,1,0,1,1,1,1,0,1,500,1.024,33.636719
1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,2.048,42.773255
1,0,1,1,0,0,1,0,1,1,1,1,0,1,10,2.048,38.926973
1,0,1,1,0,0,1,0,1,1,1,1,0,1,50,2.048,34.393898
1,0,1,1,0,0,1,0,1,1,1,1,0,1,100,2.048,33.941016
1,0,1,1,0,0,1,0,1,1,1,1,0,1,200,2.048,33.710751
1,0,1,1,0,0,1,0,1,1,1,1,0,1,500,2.048,33.841976
1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,4.096,43.213698
1,0,1,1,0,0,1,0,1,1,1,1,0,1,10,4.096,38.823917
1,0,1,1,0,0,1,0,1,1,1,1,0,1,50,4.096,34.269922
1,0,1,1,0,0,1,0,1,1,1,1,0,1,100,4.096,33.414548
1,0,1,1,0,0,1,0,1,1,1,1,0,1,200,4.096,33.475375
1,0,1,1,0,0,1,0,1,1,1,1,0,1,500,4.096,33.778858
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0.256,47.999781
1,0,1,1,0,1,1,0,1,0,1,1,0,0,10,0.256,42.977003
1,0,1,1,0,1,1,0,1,0,1,1,0,0,50,0.256,38.315124
1,0,1,1,0,1,1,0,1,0,1,1,0,0,100,0.256,37.492314
1,0,1,1,0,1,1,0,1,0,1,1,0,0,200,0.256,37.275633
1,0,1,1,0,1,1,0,1,0,1,1,0,0,500,0.256,37.377503
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0.512,48.130989
1,0,1,1,0,1,1,0,1,0,1,1,0,0,10,0.512,43.137057
1,0,1,1,0,1,1,0,1,0,1,1,0,0,50,0.512,38.734846
1,0,1,1,0,1,1,0,1,0,1,1,0,0,100,0.512,37.668819
1,0,1,1,0,1,1,0,1,0,1,1,0,0,200,0.512,37.246886
1,0,1,1,0,1,1,0,1,0,1,1,0,0,500,0.512,37.217205
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1.024,47.772356
1,0,1,1,0,1,1,0,1,0,1,1,0,0,10,1.024,43.444383
1,0,1,1,0,1,1,0,1,0,1,1,0,0,50,1.024,38.552082
1,0,1,1,0,1,1,0,1,0,1,1,0,0,100,1.024,37.376884
1,0,1,1,0,1,1,0,1,0,1,1,0,0,200,1.024,36.003616
1,0,1,1,0,1,1,0,1,0,1,1,0,0,500,1.024,37.454829
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,2.048,47.878243
1,0,1,1,0,1,1,0,1,0,1,1,0,0,10,2.048,43.541141
1,0,1,1,0,1,1,0,1,0,1,1,0,0,50,2.048,37.484792
1,0,1,1,0,1,1,0,1,0,1,1,0,0,100,2.048,37.429136
1,0,1,1,0,1,1,0,1,0,1,1,0,0,200,2.048,37.272839
1,0,1,1,0,1,1,0,1,0,1,1,0,0,500,2.048,35.748757
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,4.096,47.590686
1,0,1,1,0,1,1,0,1,0,1,1,0,0,10,4.096,43.25765
1,0,1,1,0,1,1,0,1,0,1,1,0,0,50,4.096,38.154631
1,0,1,1,0,1,1,0,1,0,1,1,0,0,100,4.096,37.077693
1,0,1,1,0,1,1,0,1,0,1,1,0,0,200,4.096,36.826301
1,0,1,1,0,1,1,0,1,0,1,1,0,0,500,4.096,36.902625
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0.256,48.508345
1,0,1,1,0,1,1,0,1,1,1,1,0,0,10,0.256,42.222292
1,0,1,1,0,1,1,0,1,1,1,1,0,0,50,0.256,38.64859
1,0,1,1,0,1,1,0,1,1,1,1,0,0,100,0.256,37.526362
1,0,1,1,0,1,1,0,1,1,1,1,0,0,200,0.256,37.388169
1,0,1,1,0,1,1,0,1,1,1,1,0,0,500,0.256,37.374106
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0.512,48.433814
1,0,1,1,0,1,1,0,1,1,1,1,0,0,10,0.512,43.677264
1,0,1,1,0,1,1,0,1,1,1,1,0,0,50,0.512,38.382141
1,0,1,1,0,1,1,0,1,1,1,1,0,0,100,0.512,37.864235
1,0,1,1,0,1,1,0,1,1,1,1,0,0,200,0.512,37.330821
1,0,1,1,0,1,1,0,1,1,1,1,0,0,500,0.512,37.313456
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1.024,47.811841
1,0,1,1,0,1,1,0,1,1,1,1,0,0,10,1.024,43.758996
1,0,1,1,0,1,1,0,1,1,1,1,0,0,50,1.024,38.779973
1,0,1,1,0,1,1,0,1,1,1,1,0,0,100,1.024,37.937293
1,0,1,1,0,1,1,0,1,1,1,1,0,0,200,1.024,37.618809
1,0,1,1,0,1,1,0,1,1,1,1,0,0,500,1.024,37.372646
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,2.048,48.33852
1,0,1,1,0,1,1,0,1,1,1,1,0,0,10,2.048,43.271172
1,0,1,1,0,1,1,0,1,1,1,1,0,0,50,2.048,38.514119
1,0,1,1,0,1,1,0,1,1,1,1,0,0,100,2.048,37.645418
1,0,1,1,0,1,1,0,1,1,1,1,0,0,200,2.048,37.427275
1,0,1,1,0,1,1,0,1,1,1,1,0,0,500,2.048,37.010146
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,4.096,48.37396
1,0,1,1,0,1,1,0,1,1,1,1,0,0,10,4.096,43.170941
1,0,1,1,0,1,1,0,1,1,1,1,0,0,50,4.096,38.334999
1,0,1,1,0,1,1,0,1,1,1,1,0,0,100,4.096,37.530894
1,0,1,1,0,1,1,0,1,1,1,1,0,0,200,4.096,37.234297
1,0,1,1,0,1,1,0,1,1,1,1,0,0,500,4.096,37.124764
1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0.256,47.895129
1,0,1,1,0,1,1,0,1,0,1,1,0,1,10,0.256,43.190683
1,0,1,1,0,1,1,0,1,0,1,1,0,1,50,0.256,37.241136
1,0,1,1,0,1,1,0,1,0,1,1,0,1,100,0.256,37.285646
1,0,1,1,0,1,1,0,1,0,1,1,0,1,200,0.256,36.892765
1,0,1,1,0,1,1,0,1,0,1,1,0,1,500,0.256,35.646581
1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0.512,48.279864
1,0,1,1,0,1,1,0,1,0,1,1,0,1,10,0.512,43.300223
1,0,1,1,0,1,1,0,1,0,1,1,0,1,50,0.512,38.452318
1,0,1,1,0,1,1,0,1,0,1,1,0,1,100,0.512,36.732568
1,0,1,1,0,1,1,0,1,0,1,1,0,1,200,0.512,36.312189
1,0,1,1,0,1,1,0,1,0,1,1,0,1,500,0.512,35.67707
1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1.024,47.975417
1,0,1,1,0,1,1,0,1,0,1,1,0,1,10,1.024,42.85259
1,0,1,1,0,1,1,0,1,0,1,1,0,1,50,1.024,37.71784
1,0,1,1,0,1,1,0,1,0,1,1,0,1,100,1.024,36.93222
1,0,1,1,0,1,1,0,1,0,1,1,0,1,200,1.024,36.660547
1,0,1,1,0,1,1,0,1,0,1,1,0,1,500,1.024,36.593369
1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,2.048,47.410524
1,0,1,1,0,1,1,0,1,0,1,1,0,1,10,2.048,43.322556
1,0,1,1,0,1,1,0,1,0,1,1,0,1,50,2.048,37.866174
1,0,1,1,0,1,1,0,1,0,1,1,0,1,100,2.048,37.070762
1,0,1,1,0,1,1,0,1,0,1,1,0,1,200,2.048,36.061225
1,0,1,1,0,1,1,0,1,0,1,1,0,1,500,2.048,35.677475
1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,4.096,47.658975
1,0,1,1,0,1,1,0,1,0,1,1,0,1,10,4.096,42.588276
1,0,1,1,0,1,1,0,1,0,1,1,0,1,50,4.096,37.597246
1,0,1,1,0,1,1,0,1,0,1,1,0,1,100,4.096,36.684319
1,0,1,1,0,1,1,0,1,0,1,1,0,1,200,4.096,36.794453
1,0,1,1,0,1,1,0,1,0,1,1,0,1,500,4.096,36.429802
1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0.256,47.26898
1,0,1,1,0,1,1,0,1,1,1,1,0,1,10,0.256,42.642667
1,0,1,1,0,1,1,0,1,1,1,1,0,1,50,0.256,38.403964
1,0,1,1,0,1,1,0,1,1,1,1,0,1,100,0.256,37.183242
1,0,1,1,0,1,1,0,1,1,1,1,0,1,200,0.256,36.769931
1,0,1,1,0,1,1,0,1,1,1,1,0,1,500,0.256,37.052147
1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0.512,47.475769
1,0,1,1,0,1,1,0,1,1,1,1,0,1,10,0.512,43.265697
1,0,1,1,0,1,1,0,1,1,1,1,0,1,50,0.512,38.302824
1,0,1,1,0,1,1,0,1,1,1,1,0,1,100,0.512,37.168219
1,0,1,1,0,1,1,0,1,1,1,1,0,1,200,0.512,36.797199
1,0,1,1,0,1,1,0,1,1,1,1,0,1,500,0.512,36.657255
1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1.024,47.621625
1,0,1,1,0,1,1,0,1,1,1,1,0,1,10,1.024,43.196081
1,0,1,1,0,1,1,0,1,1,1,1,0,1,50,1.024,37.957017
1,0,1,1,0,1,1,0,1,1,1,1,0,1,100,1.024,37.080227
1,0,1,1,0,1,1,0,1,1,1,1,0,1,200,1.024,37.017773
1,0,1,1,0,1,1,0,1,1,1,1,0,1,500,1.024,36.039607
1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,2.048,47.544573
1,0,1,1,0,1,1,0,1,1,1,1,0,1,10,2.048,42.775599
1,0,1,1,0,1,1,0,1,1,1,1,0,1,50,2.048,38.215526
1,0,1,1,0,1,1,0,1,1,1,1,0,1,100,2.048,37.294087
1,0,1,1,0,1,1,0,1,1,1,1,0,1,200,2.048,35.441662
1,0,1,1,0,1,1,0,1,1,1,1,0,1,500,2.048,36.720806
1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,4.096,47.521048
1,0,1,1,0,1,1,0,1,1,1,1,0,1,10,4.096,42.905205
1,0,1,1,0,1,1,0,1,1,1,1,0,1,50,4.096,38.110782
1,0,1,1,0,1,1,0,1,1,1,1,0,1,100,4.096,37.147146
1,0,1,1,0,1,1,0,1,1,1,1,0,1,200,4.096,35.702478
1,0,1,1,0,1,1,0,1,1,1,1,0,1,500,4.096,35.748271
1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.256,41.967657
1,0,1,1,0,0,1,0,1,0,1,0,1,0,10,0.256,38.51279
1,0,1,1,0,0,1,0,1,0,1,0,1,0,50,0.256,34.645231
1,0,1,1,0,0,1,0,1,0,1,0,1,0,100,0.256,34.421133
1,0,1,1,0,0,1,0,1,0,1,0,1,0,200,0.256,34.199737
1,0,1,1,0,0,1,0,1,0,1,0,1,0,500,0.256,32.075892
1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.512,42.260534
1,0,1,1,0,0,1,0,1,0,1,0,1,0,10,0.512,38.612679
1,0,1,1,0,0,1,0,1,0,1,0,1,0,50,0.512,34.86318
1,0,1,1,0,0,1,0,1,0,1,0,1,0,100,0.512,34.187164
1,0,1,1,0,0,1,0,1,0,1,0,1,0,200,0.512,34.186038
1,0,1,1,0,0,1,0,1,0,1,0,1,0,500,0.512,33.470539
1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1.024,42.58403
1,0,1,1,0,0,1,0,1,0,1,0,1,0,10,1.024,38.281634
1,0,1,1,0,0,1,0,1,0,1,0,1,0,50,1.024,34.002658
1,0,1,1,0,0,1,0,1,0,1,0,1,0,100,1.024,33.809554
1,0,1,1,0,0,1,0,1,0,1,0,1,0,200,1.024,34.193601
1,0,1,1,0,0,1,0,1,0,1,0,1,0,500,1.024,34.3043
1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,2.048,42.53478
1,0,1,1,0,0,1,0,1,0,1,0,1,0,10,2.048,38.647965
1,0,1,1,0,0,1,0,1,0,1,0,1,0,50,2.048,34.792254
1,0,1,1,0,0,1,0,1,0,1,0,1,0,100,2.048,33.27318
1,0,1,1,0,0,1,0,1,0,1,0,1,0,200,2.048,34.179995
1,0,1,1,0,0,1,0,1,0,1,0,1,0,500,2.048,34.103036
1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,4.096,42.394263
1,0,1,1,0,0,1,0,1,0,1,0,1,0,10,4.096,38.715235
1,0,1,1,0,0,1,0,1,0,1,0,1,0,50,4.096,34.793177
1,0,1,1,0,0,1,0,1,0,1,0,1,0,100,4.096,34.064013
1,0,1,1,0,0,1,0,1,0,1,0,1,0,200,4.096,34.149554
1,0,1,1,0,0,1,0,1,0,1,0,1,0,500,4.096,33.484439
1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0.256,42.175208
1,0,1,1,0,0,1,0,1,0,1,0,1,1,10,0.256,38.100428
1,0,1,1,0,0,1,0,1,0,1,0,1,1,50,0.256,34.132766
1,0,1,1,0,0,1,0,1,0,1,0,1,1,100,0.256,33.77778
1,0,1,1,0,0,1,0,1,0,1,0,1,1,200,0.256,32.740503
1,0,1,1,0,0,1,0,1,0,1,0,1,1,500,0.256,33.77587
1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0.512,42.402617
1,0,1,1,0,0,1,0,1,0,1,0,1,1,10,0.512,38.648027
1,0,1,1,0,0,1,0,1,0,1,0,1,1,50,0.512,34.424567
1,0,1,1,0,0,1,0,1,0,1,0,1,1,100,0.512,33.778171
1,0,1,1,0,0,1,0,1,0,1,0,1,1,200,0.512,33.652786
1,0,1,1,0,0,1,0,1,0,1,0,1,1,500,0.512,33.447035
1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1.024,41.437812
1,0,1,1,0,0,1,0,1,0,1,0,1,1,10,1.024,38.403769
1,0,1,1,0,0,1,0,1,0,1,0,1,1,50,1.024,34.206598
1,0,1,1,0,0,1,0,1,0,1,0,1,1,100,1.024,33.720185
1,0,1,1,0,0,1,0,1,0,1,0,1,1,200,1.024,32.654111
1,0,1,1,0,0,1,0,1,0,1,0,1,1,500,1.024,33.961245
1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,2.048,42.06554
1,0,1,1,0,0,1,0,1,0,1,0,1,1,10,2.048,38.276297
1,0,1,1,0,0,1,0,1,0,1,0,1,1,50,2.048,33.94043
1,0,1,1,0,0,1,0,1,0,1,0,1,1,100,2.048,34.402915
1,0,1,1,0,0,1,0,1,0,1,0,1,1,200,2.048,34.074691
1,0,1,1,0,0,1,0,1,0,1,0,1,1,500,2.048,33.173863
1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,4.096,41.794401
1,0,1,1,0,0,1,0,1,0,1,0,1,1,10,4.096,38.478235
1,0,1,1,0,0,1,0,1,0,1,0,1,1,50,4.096,34.191791
1,0,1,1,0,0,1,0,1,0,1,0,1,1,100,4.096,33.520417
1,0,1,1,0,0,1,0,1,0,1,0,1,1,200,4.096,33.490355
1,0,1,1,0,0,1,0,1,0,1,0,1,1,500,4.096,32.539377
1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0.256,47.404252
1,0,1,1,0,1,1,0,1,0,1,0,1,0,10,0.256,41.65146
1,0,1,1,0,1,1,0,1,0,1,0,1,0,50,0.256,37.399136
1,0,1,1,0,1,1,0,1,0,1,0,1,0,100,0.256,37.113464
1,0,1,1,0,1,1,0,1,0,1,0,1,0,200,0.256,37.184882
1,0,1,1,0,1,1,0,1,0,1,0,1,0,500,0.256,36.898685
1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0.512,47.717903
1,0,1,1,0,1,1,0,1,0,1,0,1,0,10,0.512,42.484528
1,0,1,1,0,1,1,0,1,0,1,0,1,0,50,0.512,38.440655
1,0,1,1,0,1,1,0,1,0,1,0,1,0,100,0.512,36.602693
1,0,1,1,0,1,1,0,1,0,1,0,1,0,200,0.512,36.653952
1,0,1,1,0,1,1,0,1,0,1,0,1,0,500,0.512,36.827262
1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1.024,47.937973
1,0,1,1,0,1,1,0,1,0,1,0,1,0,10,1.024,42.951936
1,0,1,1,0,1,1,0,1,0,1,0,1,0,50,1.024,38.071414
1,0,1,1,0,1,1,0,1,0,1,0,1,0,100,1.024,37.301105
1,0,1,1,0,1,1,0,1,0,1,0,1,0,200,1.024,35.843917
1,0,1,1,0,1,1,0,1,0,1,0,1,0,500,1.024,36.872364
1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,2.048,47.900427
1,0,1,1,0,1,1,0,1,0,1,0,1,0,10,2.048,42.81949
1,0,1,1,0,1,1,0,1,0,1,0,1,0,50,2.048,37.717218
1,0,1,1,0,1,1,0,1,0,1,0,1,0,100,2.048,37.42492
1,0,1,1,0,1,1,0,1,0,1,0,1,0,200,2.048,36.4071
1,0,1,1,0,1,1,0,1,0,1,0,1,0,500,2.048,36.804168
1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,4.096,47.559125
1,0,1,1,0,1,1,0,1,0,1,0,1,0,10,4.096,42.797164
1,0,1,1,0,1,1,0,1,0,1,0,1,0,50,4.096,37.378515
1,0,1,1,0,1,1,0,1,0,1,0,1,0,100,4.096,37.1263
1,0,1,1,0,1,1,0,1,0,1,0,1,0,200,4.096,35.900527
1,0,1,1,0,1,1,0,1,0,1,0,1,0,500,4.096,37.148627
1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0.256,47.932619
1,0,1,1,0,1,1,0,1,0,1,0,1,1,10,0.256,43.215642
1,0,1,1,0,1,1,0,1,0,1,0,1,1,50,0.256,38.14923
1,0,1,1,0,1,1,0,1,0,1,0,1,1,100,0.256,37.093374
1,0,1,1,0,1,1,0,1,0,1,0,1,1,200,0.256,35.943071
1,0,1,1,0,1,1,0,1,0,1,0,1,1,500,0.256,36.752293
1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0.512,47.986546
1,0,1,1,0,1,1,0,1,0,1,0,1,1,10,0.512,42.989505
