Spouts,Max_spout,Topology_level,Netty_min_wait,Message_size,Bolts,Throughput-
1.0,10000.0,5.0,10.0,1000000.0,2.0,-145.0
1.0,10000.0,5.0,10.0,1000000.0,3.0,-26.08
1.0,10000.0,5.0,10.0,1000000.0,6.0,75.69
1.0,10000.0,5.0,100.0,10.0,1.0,32931.0
1.0,10000.0,5.0,100.0,10.0,2.0,39185.0
1.0,10000.0,5.0,100.0,10.0,3.0,35820.0
1.0,10000.0,5.0,100.0,10.0,6.0,36106.0
1.0,10000.0,5.0,100.0,100.0,1.0,35117.0
1.0,10000.0,5.0,100.0,100.0,2.0,38278.0
1.0,10000.0,5.0,100.0,100.0,3.0,35548.0
1.0,10000.0,5.0,100.0,100.0,6.0,34748.0
1.0,10000.0,5.0,100.0,1000.0,1.0,30246.0
1.0,10000.0,5.0,100.0,1000.0,2.0,38524.0
1.0,10000.0,5.0,100.0,1000.0,3.0,34655.0
1.0,10000.0,5.0,100.0,1000.0,6.0,33996.0
1.0,10000.0,5.0,100.0,10000.0,1.0,17207.0
1.0,10000.0,5.0,100.0,10000.0,2.0,19623.0
1.0,10000.0,5.0,100.0,10000.0,3.0,25322.0
1.0,10000.0,5.0,100.0,10000.0,6.0,25858.0
1.0,10000.0,5.0,100.0,100000.0,1.0,2616.2
1.0,10000.0,5.0,100.0,100000.0,2.0,1964.9
1.0,10000.0,5.0,100.0,100000.0,3.0,908.69
1.0,10000.0,5.0,100.0,100000.0,6.0,-942.41
1.0,10000.0,5.0,100.0,1000000.0,1.0,75.31
1.0,10000.0,5.0,100.0,1000000.0,2.0,28.64
1.0,10000.0,5.0,100.0,1000000.0,3.0,-106.54
1.0,10000.0,5.0,100.0,1000000.0,6.0,-12.6
1.0,10000.0,5.0,1000.0,10.0,1.0,33819.0
1.0,10000.0,5.0,1000.0,10.0,2.0,37609.0
1.0,10000.0,5.0,1000.0,10.0,3.0,36725.0
1.0,10000.0,5.0,1000.0,10.0,6.0,35785.0
1.0,10000.0,5.0,1000.0,100.0,1.0,33501.0
1.0,10000.0,5.0,1000.0,100.0,2.0,40750.0
1.0,10000.0,5.0,1000.0,100.0,3.0,35988.0
1.0,10000.0,5.0,1000.0,100.0,6.0,34373.0
1.0,10000.0,5.0,1000.0,1000.0,1.0,30005.0
1.0,10000.0,5.0,1000.0,1000.0,2.0,38980.0
1.0,10000.0,5.0,1000.0,1000.0,3.0,37438.0
1.0,10000.0,5.0,1000.0,1000.0,6.0,30740.0
1.0,10000.0,5.0,1000.0,10000.0,1.0,17123.0
1.0,10000.0,5.0,1000.0,10000.0,2.0,19357.0
1.0,10000.0,5.0,1000.0,10000.0,3.0,25601.0
1.0,10000.0,5.0,1000.0,10000.0,6.0,15416.0
1.0,10000.0,5.0,1000.0,100000.0,1.0,2398.8
1.0,10000.0,5.0,1000.0,100000.0,2.0,2031.3
1.0,10000.0,5.0,1000.0,100000.0,3.0,-700.57
1.0,10000.0,5.0,1000.0,100000.0,6.0,2816.8
1.0,10000.0,5.0,1000.0,1000000.0,1.0,-133.21
1.0,10000.0,5.0,1000.0,1000000.0,2.0,-16.14
1.0,10000.0,5.0,1000.0,1000000.0,3.0,44.82
1.0,10000.0,5.0,1000.0,1000000.0,6.0,66.75
3.0,1.0,2.0,10.0,10.0,1.0,20202.0
3.0,1.0,2.0,10.0,10.0,2.0,20979.0
3.0,1.0,2.0,10.0,10.0,3.0,20988.0
3.0,1.0,2.0,10.0,10.0,6.0,21238.0
3.0,1.0,2.0,10.0,100.0,1.0,20048.0
3.0,1.0,2.0,10.0,100.0,2.0,20755.0
3.0,1.0,2.0,10.0,100.0,3.0,21186.0
3.0,1.0,2.0,10.0,100.0,6.0,21357.0
3.0,1.0,2.0,10.0,1000.0,1.0,20580.0
3.0,1.0,2.0,10.0,1000.0,2.0,20457.0
3.0,1.0,2.0,10.0,1000.0,3.0,20492.0
3.0,1.0,2.0,10.0,1000.0,6.0,20657.0
3.0,1.0,2.0,10.0,10000.0,1.0,16987.0
3.0,1.0,2.0,10.0,10000.0,2.0,16604.0
3.0,1.0,2.0,10.0,10000.0,3.0,16717.0
3.0,1.0,2.0,10.0,10000.0,6.0,16881.0
3.0,1.0,2.0,10.0,100000.0,1.0,7464.3
3.0,1.0,2.0,10.0,100000.0,2.0,8942.6
3.0,1.0,2.0,10.0,100000.0,3.0,8627.8
3.0,1.0,2.0,10.0,100000.0,6.0,8633.7
3.0,1.0,2.0,10.0,1000000.0,1.0,914.28
3.0,1.0,2.0,10.0,1000000.0,2.0,1092.8
3.0,1.0,2.0,10.0,1000000.0,3.0,1454.6
3.0,1.0,2.0,10.0,1000000.0,6.0,1474.8
3.0,1.0,2.0,100.0,10.0,1.0,20358.0
3.0,1.0,2.0,100.0,10.0,2.0,21200.0
3.0,1.0,2.0,100.0,10.0,3.0,20628.0
3.0,1.0,2.0,100.0,10.0,6.0,20694.0
3.0,1.0,2.0,100.0,100.0,1.0,19732.0
3.0,1.0,2.0,100.0,100.0,2.0,21127.0
3.0,1.0,2.0,100.0,100.0,3.0,21204.0
3.0,1.0,2.0,100.0,100.0,6.0,20712.0
3.0,1.0,2.0,100.0,1000.0,1.0,20657.0
3.0,1.0,2.0,100.0,1000.0,2.0,21080.0
3.0,1.0,2.0,100.0,1000.0,3.0,21272.0
3.0,1.0,2.0,100.0,1000.0,6.0,20644.0
3.0,1.0,2.0,100.0,10000.0,1.0,16787.0
3.0,1.0,2.0,100.0,10000.0,2.0,16389.0
3.0,1.0,2.0,100.0,10000.0,3.0,17093.0
3.0,1.0,2.0,100.0,10000.0,6.0,16413.0
3.0,1.0,2.0,100.0,100000.0,1.0,7204.3
3.0,1.0,2.0,100.0,100000.0,2.0,8641.0
3.0,1.0,2.0,100.0,100000.0,3.0,8664.7
3.0,1.0,2.0,100.0,100000.0,6.0,8667.6
3.0,1.0,2.0,100.0,1000000.0,1.0,909.5
3.0,1.0,2.0,100.0,1000000.0,2.0,1111.4
3.0,1.0,2.0,100.0,1000000.0,3.0,1531.7
3.0,1.0,2.0,100.0,1000000.0,6.0,1493.2
3.0,1.0,2.0,1000.0,10.0,1.0,19824.0
3.0,1.0,2.0,1000.0,10.0,2.0,21175.0
3.0,1.0,2.0,1000.0,10.0,3.0,20944.0
3.0,1.0,2.0,1000.0,10.0,6.0,20853.0
3.0,1.0,2.0,1000.0,100.0,1.0,20216.0
3.0,1.0,2.0,1000.0,100.0,2.0,20874.0
3.0,1.0,2.0,1000.0,100.0,3.0,20713.0
3.0,1.0,2.0,1000.0,100.0,6.0,21269.0
3.0,1.0,2.0,1000.0,1000.0,1.0,20445.0
3.0,1.0,2.0,1000.0,1000.0,2.0,20971.0
3.0,1.0,2.0,1000.0,1000.0,3.0,20729.0
3.0,1.0,2.0,1000.0,1000.0,6.0,20793.0
3.0,1.0,2.0,1000.0,10000.0,1.0,17066.0
3.0,1.0,2.0,1000.0,10000.0,2.0,16905.0
3.0,1.0,2.0,1000.0,10000.0,3.0,16927.0
3.0,1.0,2.0,1000.0,10000.0,6.0,16822.0
3.0,1.0,2.0,1000.0,100000.0,1.0,7101.3
3.0,1.0,2.0,1000.0,100000.0,2.0,8895.5
3.0,1.0,2.0,1000.0,100000.0,3.0,8679.9
3.0,1.0,2.0,1000.0,100000.0,6.0,8712.1
3.0,1.0,2.0,1000.0,1000000.0,1.0,906.56
3.0,1.0,2.0,1000.0,1000000.0,2.0,1131.9
3.0,1.0,2.0,1000.0,1000000.0,3.0,1509.4
3.0,1.0,2.0,1000.0,1000000.0,6.0,1508.6
3.0,1.0,3.0,10.0,10.0,1.0,15030.0
3.0,1.0,3.0,10.0,10.0,2.0,15867.0
3.0,1.0,3.0,10.0,10.0,3.0,15844.0
3.0,1.0,3.0,10.0,10.0,6.0,15721.0
3.0,1.0,3.0,10.0,100.0,1.0,14603.0
3.0,1.0,3.0,10.0,100.0,2.0,15928.0
3.0,1.0,3.0,10.0,100.0,3.0,15997.0
3.0,1.0,3.0,10.0,100.0,6.0,15672.0
3.0,1.0,3.0,10.0,1000.0,1.0,14725.0
3.0,1.0,3.0,10.0,1000.0,2.0,15689.0
3.0,1.0,3.0,10.0,1000.0,3.0,15593.0
3.0,1.0,3.0,10.0,1000.0,6.0,15291.0
3.0,1.0,3.0,10.0,10000.0,1.0,11424.0
3.0,1.0,3.0,10.0,10000.0,2.0,11830.0
3.0,1.0,3.0,10.0,10000.0,3.0,12054.0
3.0,1.0,3.0,10.0,10000.0,6.0,11950.0
3.0,1.0,3.0,10.0,100000.0,1.0,3321.8
3.0,1.0,3.0,10.0,100000.0,2.0,5023.7
3.0,1.0,3.0,10.0,100000.0,3.0,5456.2
3.0,1.0,3.0,10.0,100000.0,6.0,5138.9
3.0,1.0,3.0,10.0,1000000.0,1.0,351.22
3.0,1.0,3.0,10.0,1000000.0,2.0,504.41
3.0,1.0,3.0,10.0,1000000.0,3.0,742.61
3.0,1.0,3.0,10.0,1000000.0,6.0,706.28
3.0,1.0,3.0,100.0,10.0,1.0,14936.0
3.0,1.0,3.0,100.0,10.0,2.0,15664.0
3.0,1.0,3.0,100.0,10.0,3.0,15849.0
3.0,1.0,3.0,100.0,10.0,6.0,15668.0
3.0,1.0,3.0,100.0,100.0,1.0,15292.0
3.0,1.0,3.0,100.0,100.0,2.0,15659.0
3.0,1.0,3.0,100.0,100.0,3.0,15760.0
3.0,1.0,3.0,100.0,100.0,6.0,15541.0
3.0,1.0,3.0,100.0,1000.0,1.0,14748.0
3.0,1.0,3.0,100.0,1000.0,2.0,15651.0
3.0,1.0,3.0,100.0,1000.0,3.0,15569.0
3.0,1.0,3.0,100.0,1000.0,6.0,15363.0
3.0,1.0,3.0,100.0,10000.0,1.0,11644.0
3.0,1.0,3.0,100.0,10000.0,2.0,11988.0
3.0,1.0,3.0,100.0,10000.0,3.0,12037.0
3.0,1.0,3.0,100.0,10000.0,6.0,11809.0
3.0,1.0,3.0,100.0,100000.0,1.0,3424.2
3.0,1.0,3.0,100.0,100000.0,2.0,5069.2
3.0,1.0,3.0,100.0,100000.0,3.0,5335.9
3.0,1.0,3.0,100.0,100000.0,6.0,5135.9
3.0,1.0,3.0,100.0,1000000.0,1.0,340.0
3.0,1.0,3.0,100.0,1000000.0,2.0,519.5
3.0,1.0,3.0,100.0,1000000.0,3.0,734.35
3.0,1.0,3.0,100.0,1000000.0,6.0,753.06
3.0,1.0,3.0,1000.0,10.0,1.0,14922.0
3.0,1.0,3.0,1000.0,10.0,2.0,15864.0
3.0,1.0,3.0,1000.0,10.0,3.0,16320.0
3.0,1.0,3.0,1000.0,10.0,6.0,15589.0
3.0,1.0,3.0,1000.0,100.0,1.0,15020.0
3.0,1.0,3.0,1000.0,100.0,2.0,15650.0
3.0,1.0,3.0,1000.0,100.0,3.0,15954.0
3.0,1.0,3.0,1000.0,100.0,6.0,16135.0
3.0,1.0,3.0,1000.0,1000.0,1.0,14518.0
3.0,1.0,3.0,1000.0,1000.0,2.0,15785.0
3.0,1.0,3.0,1000.0,1000.0,3.0,15841.0
3.0,1.0,3.0,1000.0,1000.0,6.0,15756.0
3.0,1.0,3.0,1000.0,10000.0,1.0,11511.0
3.0,1.0,3.0,1000.0,10000.0,2.0,11874.0
3.0,1.0,3.0,1000.0,10000.0,3.0,12156.0
3.0,1.0,3.0,1000.0,10000.0,6.0,11945.0
3.0,1.0,3.0,1000.0,100000.0,1.0,3358.1
3.0,1.0,3.0,1000.0,100000.0,2.0,4834.5
3.0,1.0,3.0,1000.0,100000.0,3.0,5273.7
3.0,1.0,3.0,1000.0,100000.0,6.0,5334.3
3.0,1.0,3.0,1000.0,1000000.0,1.0,338.12
3.0,1.0,3.0,1000.0,1000000.0,2.0,536.06
3.0,1.0,3.0,1000.0,1000000.0,3.0,768.11
3.0,1.0,3.0,1000.0,1000000.0,6.0,738.06
3.0,1.0,4.0,10.0,10.0,1.0,12186.0
3.0,1.0,4.0,10.0,10.0,2.0,12890.0
3.0,1.0,4.0,10.0,10.0,3.0,13078.0
3.0,1.0,4.0,10.0,10.0,6.0,13076.0
3.0,1.0,4.0,10.0,100.0,1.0,12554.0
3.0,1.0,4.0,10.0,100.0,2.0,12808.0
3.0,1.0,4.0,10.0,100.0,3.0,12858.0
3.0,1.0,4.0,10.0,100.0,6.0,12888.0
3.0,1.0,4.0,10.0,1000.0,1.0,12378.0
3.0,1.0,4.0,10.0,1000.0,2.0,13056.0
3.0,1.0,4.0,10.0,1000.0,3.0,12826.0
3.0,1.0,4.0,10.0,1000.0,6.0,12812.0
3.0,1.0,4.0,10.0,10000.0,1.0,8758.6
3.0,1.0,4.0,10.0,10000.0,2.0,9585.4
3.0,1.0,4.0,10.0,10000.0,3.0,9310.4
3.0,1.0,4.0,10.0,10000.0,6.0,9175.7
3.0,1.0,4.0,10.0,100000.0,1.0,2660.6
3.0,1.0,4.0,10.0,100000.0,2.0,3666.7
3.0,1.0,4.0,10.0,100000.0,3.0,3825.1
3.0,1.0,4.0,10.0,100000.0,6.0,3815.9
3.0,1.0,4.0,10.0,1000000.0,1.0,242.78
3.0,1.0,4.0,10.0,1000000.0,2.0,372.28
3.0,1.0,4.0,10.0,1000000.0,3.0,495.5
3.0,1.0,4.0,10.0,1000000.0,6.0,505.08
3.0,1.0,4.0,100.0,10.0,1.0,12003.0
3.0,1.0,4.0,100.0,10.0,2.0,13106.0
3.0,1.0,4.0,100.0,10.0,3.0,13522.0
3.0,1.0,4.0,100.0,10.0,6.0,12818.0
3.0,1.0,4.0,100.0,100.0,1.0,11868.0
3.0,1.0,4.0,100.0,100.0,2.0,12894.0
3.0,1.0,4.0,100.0,100.0,3.0,13288.0
3.0,1.0,4.0,100.0,100.0,6.0,13044.0
3.0,1.0,4.0,100.0,1000.0,1.0,12065.0
3.0,1.0,4.0,100.0,1000.0,2.0,12726.0
3.0,1.0,4.0,100.0,1000.0,3.0,13265.0
3.0,1.0,4.0,100.0,1000.0,6.0,13023.0
3.0,1.0,4.0,100.0,10000.0,1.0,8674.9
3.0,1.0,4.0,100.0,10000.0,2.0,9290.7
3.0,1.0,4.0,100.0,10000.0,3.0,9579.4
3.0,1.0,4.0,100.0,10000.0,6.0,9231.1
3.0,1.0,4.0,100.0,100000.0,1.0,2623.2
3.0,1.0,4.0,100.0,100000.0,2.0,3621.8
3.0,1.0,4.0,100.0,100000.0,3.0,3786.9
3.0,1.0,4.0,100.0,100000.0,6.0,3768.5
3.0,1.0,4.0,100.0,1000000.0,1.0,272.88
3.0,1.0,4.0,100.0,1000000.0,2.0,385.12
3.0,1.0,4.0,100.0,1000000.0,3.0,506.06
3.0,1.0,4.0,100.0,1000000.0,6.0,519.69
3.0,1.0,4.0,1000.0,10.0,1.0,12120.0
3.0,1.0,4.0,1000.0,10.0,2.0,12928.0
3.0,1.0,4.0,1000.0,10.0,3.0,13093.0
3.0,1.0,4.0,1000.0,10.0,6.0,13182.0
3.0,1.0,4.0,1000.0,100.0,1.0,11912.0
3.0,1.0,4.0,1000.0,100.0,2.0,12814.0
3.0,1.0,4.0,1000.0,100.0,3.0,13159.0
3.0,1.0,4.0,1000.0,100.0,6.0,13076.0
3.0,1.0,4.0,1000.0,1000.0,1.0,12285.0
3.0,1.0,4.0,1000.0,1000.0,2.0,12948.0
3.0,1.0,4.0,1000.0,1000.0,3.0,12959.0
3.0,1.0,4.0,1000.0,1000.0,6.0,12907.0
3.0,1.0,4.0,1000.0,10000.0,1.0,8916.8
3.0,1.0,4.0,1000.0,10000.0,2.0,9319.2
3.0,1.0,4.0,1000.0,10000.0,3.0,9422.3
3.0,1.0,4.0,1000.0,10000.0,6.0,9378.4
3.0,1.0,4.0,1000.0,100000.0,1.0,2596.9
3.0,1.0,4.0,1000.0,100000.0,2.0,3682.5
3.0,1.0,4.0,1000.0,100000.0,3.0,3800.9
3.0,1.0,4.0,1000.0,100000.0,6.0,3813.2
3.0,1.0,4.0,1000.0,1000000.0,1.0,249.72
3.0,1.0,4.0,1000.0,1000000.0,2.0,385.65
3.0,1.0,4.0,1000.0,1000000.0,3.0,489.33
3.0,1.0,4.0,1000.0,1000000.0,6.0,497.35
3.0,1.0,5.0,10.0,10.0,1.0,10484.0
3.0,1.0,5.0,10.0,10.0,2.0,10968.0
3.0,1.0,5.0,10.0,10.0,3.0,11232.0
3.0,1.0,5.0,10.0,10.0,6.0,11089.0
3.0,1.0,5.0,10.0,100.0,1.0,10416.0
3.0,1.0,5.0,10.0,100.0,2.0,11206.0
3.0,1.0,5.0,10.0,100.0,3.0,11368.0
3.0,1.0,5.0,10.0,100.0,6.0,10994.0
3.0,1.0,5.0,10.0,1000.0,1.0,10366.0
3.0,1.0,5.0,10.0,1000.0,2.0,10803.0
3.0,1.0,5.0,10.0,1000.0,3.0,10930.0
3.0,1.0,5.0,10.0,1000.0,6.0,10957.0
3.0,1.0,5.0,10.0,10000.0,1.0,6900.9
3.0,1.0,5.0,10.0,10000.0,2.0,7522.1
3.0,1.0,5.0,10.0,10000.0,3.0,7786.8
3.0,1.0,5.0,10.0,10000.0,6.0,7531.4
3.0,1.0,5.0,10.0,100000.0,1.0,2207.1
3.0,1.0,5.0,10.0,100000.0,2.0,2794.4
3.0,1.0,5.0,10.0,100000.0,3.0,2982.2
3.0,1.0,5.0,10.0,100000.0,6.0,2892.7
3.0,1.0,5.0,10.0,1000000.0,1.0,200.83
3.0,1.0,5.0,10.0,1000000.0,2.0,312.17
3.0,1.0,5.0,10.0,1000000.0,3.0,383.0
3.0,1.0,5.0,10.0,1000000.0,6.0,381.06
3.0,1.0,5.0,100.0,10.0,1.0,10539.0
3.0,1.0,5.0,100.0,10.0,2.0,11050.0
3.0,1.0,5.0,100.0,10.0,3.0,11473.0
3.0,1.0,5.0,100.0,10.0,6.0,11055.0
3.0,1.0,5.0,100.0,100.0,1.0,10306.0
3.0,1.0,5.0,100.0,100.0,2.0,10879.0
3.0,1.0,5.0,100.0,100.0,3.0,11316.0
3.0,1.0,5.0,100.0,100.0,6.0,10828.0
3.0,1.0,5.0,100.0,1000.0,1.0,10143.0
3.0,1.0,5.0,100.0,1000.0,2.0,10818.0
3.0,1.0,5.0,100.0,1000.0,3.0,11196.0
3.0,1.0,5.0,100.0,1000.0,6.0,10778.0
3.0,1.0,5.0,100.0,10000.0,1.0,6741.1
3.0,1.0,5.0,100.0,10000.0,2.0,7569.1
3.0,1.0,5.0,100.0,10000.0,3.0,7794.6
3.0,1.0,5.0,100.0,10000.0,6.0,7452.7
3.0,1.0,5.0,100.0,100000.0,1.0,2121.6
3.0,1.0,5.0,100.0,100000.0,2.0,2660.3
3.0,1.0,5.0,100.0,100000.0,3.0,2923.2
3.0,1.0,5.0,100.0,100000.0,6.0,2981.1
3.0,1.0,5.0,100.0,1000000.0,1.0,188.53
3.0,1.0,5.0,100.0,1000000.0,2.0,310.33
3.0,1.0,5.0,100.0,1000000.0,3.0,382.94
3.0,1.0,5.0,100.0,1000000.0,6.0,372.94
3.0,1.0,5.0,1000.0,10.0,1.0,10404.0
3.0,1.0,5.0,1000.0,10.0,2.0,10984.0
3.0,1.0,5.0,1000.0,10.0,3.0,10939.0
3.0,1.0,5.0,1000.0,10.0,6.0,11085.0
3.0,1.0,5.0,1000.0,100.0,1.0,10308.0
3.0,1.0,5.0,1000.0,100.0,2.0,10899.0
3.0,1.0,5.0,1000.0,100.0,3.0,11076.0
3.0,1.0,5.0,1000.0,100.0,6.0,11045.0
3.0,1.0,5.0,1000.0,1000.0,1.0,9956.6
3.0,1.0,5.0,1000.0,1000.0,2.0,10701.0
3.0,1.0,5.0,1000.0,1000.0,3.0,10836.0
3.0,1.0,5.0,1000.0,1000.0,6.0,11024.0
3.0,1.0,5.0,1000.0,10000.0,1.0,6985.0
3.0,1.0,5.0,1000.0,10000.0,2.0,7507.6
3.0,1.0,5.0,1000.0,10000.0,3.0,7717.6
3.0,1.0,5.0,1000.0,10000.0,6.0,7645.9
3.0,1.0,5.0,1000.0,100000.0,1.0,2100.2
3.0,1.0,5.0,1000.0,100000.0,2.0,2689.5
3.0,1.0,5.0,1000.0,100000.0,3.0,3020.2
3.0,1.0,5.0,1000.0,100000.0,6.0,2908.2
3.0,1.0,5.0,1000.0,1000000.0,1.0,203.59
3.0,1.0,5.0,1000.0,1000000.0,2.0,309.89
3.0,1.0,5.0,1000.0,1000000.0,3.0,413.0
3.0,1.0,5.0,1000.0,1000000.0,6.0,386.11
3.0,10.0,2.0,10.0,10.0,1.0,53751.0
3.0,10.0,2.0,10.0,10.0,2.0,58588.0
3.0,10.0,2.0,10.0,10.0,3.0,67553.0
3.0,10.0,2.0,10.0,10.0,6.0,66363.0
3.0,10.0,2.0,10.0,100.0,1.0,52743.0
3.0,10.0,2.0,10.0,100.0,2.0,57540.0
3.0,10.0,2.0,10.0,100.0,3.0,68005.0
3.0,10.0,2.0,10.0,100.0,6.0,66849.0
3.0,10.0,2.0,10.0,1000.0,1.0,48573.0
3.0,10.0,2.0,10.0,1000.0,2.0,54588.0
3.0,10.0,2.0,10.0,1000.0,3.0,64213.0
3.0,10.0,2.0,10.0,1000.0,6.0,66645.0
3.0,10.0,2.0,10.0,10000.0,1.0,28182.0
3.0,10.0,2.0,10.0,10000.0,2.0,44202.0
3.0,10.0,2.0,10.0,10000.0,3.0,55143.0
3.0,10.0,2.0,10.0,10000.0,6.0,58197.0
3.0,10.0,2.0,10.0,100000.0,1.0,6219.1
3.0,10.0,2.0,10.0,100000.0,2.0,9925.6
3.0,10.0,2.0,10.0,100000.0,3.0,15168.0
3.0,10.0,2.0,10.0,100000.0,6.0,15312.0
3.0,10.0,2.0,10.0,1000000.0,1.0,625.5
3.0,10.0,2.0,10.0,1000000.0,2.0,974.67
3.0,10.0,2.0,10.0,1000000.0,3.0,1551.8
3.0,10.0,2.0,10.0,1000000.0,6.0,1504.6
3.0,10.0,2.0,100.0,10.0,1.0,53660.0
3.0,10.0,2.0,100.0,10.0,2.0,59097.0
3.0,10.0,2.0,100.0,10.0,3.0,68582.0
3.0,10.0,2.0,100.0,10.0,6.0,66520.0
3.0,10.0,2.0,100.0,100.0,1.0,52662.0
3.0,10.0,2.0,100.0,100.0,2.0,57294.0
3.0,10.0,2.0,100.0,100.0,3.0,69023.0
3.0,10.0,2.0,100.0,100.0,6.0,66240.0
3.0,10.0,2.0,100.0,1000.0,1.0,49630.0
3.0,10.0,2.0,100.0,1000.0,2.0,57273.0
3.0,10.0,2.0,100.0,1000.0,3.0,65847.0
3.0,10.0,2.0,100.0,1000.0,6.0,65909.0
3.0,10.0,2.0,100.0,10000.0,1.0,27868.0
3.0,10.0,2.0,100.0,10000.0,2.0,44133.0
3.0,10.0,2.0,100.0,10000.0,3.0,54818.0
3.0,10.0,2.0,100.0,10000.0,6.0,59267.0
3.0,10.0,2.0,100.0,100000.0,1.0,6347.6
3.0,10.0,2.0,100.0,100000.0,2.0,9914.6
3.0,10.0,2.0,100.0,100000.0,3.0,15116.0
3.0,10.0,2.0,100.0,100000.0,6.0,15161.0
3.0,10.0,2.0,100.0,1000000.0,1.0,632.47
3.0,10.0,2.0,100.0,1000000.0,2.0,971.44
3.0,10.0,2.0,100.0,1000000.0,3.0,1501.9
3.0,10.0,2.0,100.0,1000000.0,6.0,1532.3
3.0,10.0,2.0,1000.0,10.0,1.0,52532.0
3.0,10.0,2.0,1000.0,10.0,2.0,57530.0
3.0,10.0,2.0,1000.0,10.0,3.0,65826.0
3.0,10.0,2.0,1000.0,10.0,6.0,66492.0
3.0,10.0,2.0,1000.0,100.0,1.0,52656.0
3.0,10.0,2.0,1000.0,100.0,2.0,57016.0
3.0,10.0,2.0,1000.0,100.0,3.0,65465.0
3.0,10.0,2.0,1000.0,100.0,6.0,66535.0
3.0,10.0,2.0,1000.0,1000.0,1.0,48026.0
3.0,10.0,2.0,1000.0,1000.0,2.0,54780.0
3.0,10.0,2.0,1000.0,1000.0,3.0,65032.0
3.0,10.0,2.0,1000.0,1000.0,6.0,65259.0
3.0,10.0,2.0,1000.0,10000.0,1.0,28141.0
3.0,10.0,2.0,1000.0,10000.0,2.0,43977.0
3.0,10.0,2.0,1000.0,10000.0,3.0,54858.0
3.0,10.0,2.0,1000.0,10000.0,6.0,58294.0
3.0,10.0,2.0,1000.0,100000.0,1.0,6270.1
3.0,10.0,2.0,1000.0,100000.0,2.0,9909.4
3.0,10.0,2.0,1000.0,100000.0,3.0,14990.0
3.0,10.0,2.0,1000.0,100000.0,6.0,15379.0
3.0,10.0,2.0,1000.0,1000000.0,1.0,633.12
3.0,10.0,2.0,1000.0,1000000.0,2.0,942.56
3.0,10.0,2.0,1000.0,1000000.0,3.0,1500.4
3.0,10.0,2.0,1000.0,1000000.0,6.0,1518.8
3.0,10.0,3.0,10.0,10.0,1.0,39176.0
3.0,10.0,3.0,10.0,10.0,2.0,45610.0
3.0,10.0,3.0,10.0,10.0,3.0,48036.0
3.0,10.0,3.0,10.0,10.0,6.0,51872.0
3.0,10.0,3.0,10.0,100.0,1.0,39676.0
3.0,10.0,3.0,10.0,100.0,2.0,44342.0
3.0,10.0,3.0,10.0,100.0,3.0,48201.0
3.0,10.0,3.0,10.0,100.0,6.0,51305.0
3.0,10.0,3.0,10.0,1000.0,1.0,36732.0
3.0,10.0,3.0,10.0,1000.0,2.0,42658.0
3.0,10.0,3.0,10.0,1000.0,3.0,46896.0
3.0,10.0,3.0,10.0,1000.0,6.0,49351.0
3.0,10.0,3.0,10.0,10000.0,1.0,21994.0
3.0,10.0,3.0,10.0,10000.0,2.0,30433.0
3.0,10.0,3.0,10.0,10000.0,3.0,36715.0
3.0,10.0,3.0,10.0,10000.0,6.0,38525.0
3.0,10.0,3.0,10.0,100000.0,1.0,3407.6
3.0,10.0,3.0,10.0,100000.0,2.0,5452.3
3.0,10.0,3.0,10.0,100000.0,3.0,7511.7
3.0,10.0,3.0,10.0,100000.0,6.0,7635.6
3.0,10.0,3.0,10.0,1000000.0,1.0,311.5
3.0,10.0,3.0,10.0,1000000.0,2.0,539.47
3.0,10.0,3.0,10.0,1000000.0,3.0,741.33
3.0,10.0,3.0,10.0,1000000.0,6.0,807.22
3.0,10.0,3.0,100.0,10.0,1.0,40468.0
3.0,10.0,3.0,100.0,10.0,2.0,46400.0
3.0,10.0,3.0,100.0,10.0,3.0,48833.0
3.0,10.0,3.0,100.0,10.0,6.0,50812.0
3.0,10.0,3.0,100.0,100.0,1.0,39990.0
3.0,10.0,3.0,100.0,100.0,2.0,45094.0
3.0,10.0,3.0,100.0,100.0,3.0,48170.0
3.0,10.0,3.0,100.0,100.0,6.0,50818.0
3.0,10.0,3.0,100.0,1000.0,1.0,35228.0
3.0,10.0,3.0,100.0,1000.0,2.0,42500.0
3.0,10.0,3.0,100.0,1000.0,3.0,46793.0
3.0,10.0,3.0,100.0,1000.0,6.0,49314.0
3.0,10.0,3.0,100.0,10000.0,1.0,22507.0
3.0,10.0,3.0,100.0,10000.0,2.0,32262.0
3.0,10.0,3.0,100.0,10000.0,3.0,37438.0
3.0,10.0,3.0,100.0,10000.0,6.0,39558.0
3.0,10.0,3.0,100.0,100000.0,1.0,3468.1
3.0,10.0,3.0,100.0,100000.0,2.0,5481.6
3.0,10.0,3.0,100.0,100000.0,3.0,7725.7
3.0,10.0,3.0,100.0,100000.0,6.0,7592.8
3.0,10.0,3.0,100.0,1000000.0,1.0,331.39
3.0,10.0,3.0,100.0,1000000.0,2.0,547.83
3.0,10.0,3.0,100.0,1000000.0,3.0,742.59
3.0,10.0,3.0,100.0,1000000.0,6.0,794.72
3.0,10.0,3.0,1000.0,10.0,1.0,39072.0
3.0,10.0,3.0,1000.0,10.0,2.0,45734.0
3.0,10.0,3.0,1000.0,10.0,3.0,47336.0
3.0,10.0,3.0,1000.0,10.0,6.0,52276.0
